Provider,Company ,CourseName ,Link,Contents,Level,User
Coursera,UC Davis,Data Visualisation with Tableau specialisation ,https://www.coursera.org/specializations/data-visualization?ranMID=40328&ranEAID=KCWgjpGqTUg&ranSiteID=KCWgjpGqTUg-CUjl7kUOPNWdDp3VA9nOHg&siteID=KCWgjpGqTUg-CUjl7kUOPNWdDp3VA9nOHg&utm_content=10&utm_medium=partners&utm_source=linkshare&utm_campaign=KCWgjpGqTUg#courses ,Data Scientist; GIS Expert; Introductory; fundamentals of visualisation with tableau; Essential design principles for tableau; visual analytics with tableau; creating dashboards and storytelling with tableau; visualisation; ,,Data Scientist; GIS Expert;
Coursera,UC Davis,Data Visualisation with Tableau specialisation: fundamentals of visualisation with tableau,https://www.coursera.org/learn/data-visualization-tableau?specialization=data-visualization ,"Data Scientist; GIS Expert; introductory;Data visualisation and its importance ;
What is data visualisation and why do we do it? ;
Tools for visualising data ;
How do we make a data visualisation ;
Installing tableau public ;
Getting to know tableau for data visualisation ;
A quick tour of tableaus welcome screen ;
Anatomy of a tableau worksheet ;
Anatomy of the tableau dashboard screen ;
Importing data into tableau ;
What questions are we trying to answer? ;
From a wall of numbers to a visualisation: make a bar chart ;
Trends over time: make a line chart;
More data exploration: make a treemap ;
Bringing it all together: make a dashboard and add some interactions ;
Tableau community projects and visualisation best practises ;
Data visualisation best practises ;
Peer review overview;",Introductory ,Data Scientist; GIS Expert;
Coursera,UC Davis,Data Visualisation with Tableau specialisation: essential design principles for tableau,https://www.coursera.org/learn/dataviz-design?specialization=data-visualization ,"Data Scientist; GIS Expert; introductory; Getting started in effective and ineffective visuals ;
The human brain and data visualisation ;
Cognitive vs perceptual design distinction; 
Introduction of effective and ineffective visuals; 
Types of visualisations ;
Examples of the types of visualisations in tableau ;
Practising good ethics in data visualisation ;
Ineffective visuals and how to improve them ;
Visual perception and cognitive load ;
Cognitive load and clutter ;
Principles of visual perception; 
Strategic use of contrast ;
Pre-attentive attributes of visualisations ;
Colour as a pre-attentive attribute ;
De-cluttering exercise ;
Design best practises and exploratory analysis ;
Gestalt principle: proximity ;
Leveraging pre-attentive attributes ;
Accessible visualisations ;
Aesthetics ;
Design and exploratory analysis intro ;
What is exploratory and explanatory analysis? ;
Case study: anscombe’s quartet ;
Identifying outliers ;
Constructing a control chart ;
Design for understanding ;
Know your audience ;
Design for purpose ;
Data, relationships, and design ;
Static versus interactive visualisations ;
Multiple, connected view ;
Language, labelling and scales ;
Visual lies and cognitive bias;",Introductory ,Data Scientist; GIS Expert;
Coursera,UC Davis,Data Visualisation with Tableau specialisation: Visual Analytics with Tableau,https://www.coursera.org/learn/dataviz-visual-analytics?specialization=data-visualization ,"Data Scientist; GIS Expert; Intermediate; Getting started with charting ;
Intro to charting ;
Tableau charts ;
Colours, shapes and sizes ;
Dual line charts ;
Tableau tooltip ;
Charting guidelines: bar charts, line graphs and pie charts ;
Charting guidelines: maps, scatter plots, gantt charts, bubbles charts ;
Charting guidelines: histograms, bullet charts, hear maps and highlight tables ;
Charting guidelines: treemaps and box plots ;
Dates ;
Discrete vs continuous dates ;
Date hierarchies ;
Converting discrete and continuous dates ;
Tableau calculated fields ;
Table calculations ;
Calculated fields ;
Quick table calculations ;
Custom table calculations ;
Filters ;
Parameters ;
Mapping ;
Working with geographic data ;
Shapes, colours and sizes ;
Custom mapping techniques ;
Custom geocoding ;
Dual layer mapping;",Intermediate,Data Scientist; GIS Expert;
Coursera,UC Davis,Data Visualisation with Tableau specialisation: creating dashboards and storytelling with tableau ,https://www.coursera.org/learn/dataviz-dashboards?specialization=data-visualization,"Manager; Data Scientist; GIS Expert; Advanced; Planning and preproduction: aligning your audience, stakeholders and data ;
What is a story? ;
Intro to planning and preproduction for visualisations ;
A design checklist of the who, what, why and how ;
Start with your stakeholders ;
Addressing your audience and their context ;
Finding the story ;
Prioritising, optimising and designing the data story ;
Case study ;
Key metrics, indicators and design triggers ;
Key performance indicators (KPIs) ;
Tableau calculated fields and KPIs ;
Creating complex KPIs using tableau ;
Thresholds and alerts ;
Data quality ;
Dashboard and storytelling with data ;
Best practises for dashboard design ;
Dashboard design principles ;
Hierarchies, actions, filters and parameters ;
Important considerations for creating dashboards ;
Tell the story of your data ;
The art of storytelling ;
Storytelling and the human brain ;
Bringing data to life: emotions and data storytelling ;
Emotion modulators: colour, language and other design elements;
Framing and format ;
Framing, conventions and priming ;
False narratives and data storytelling ;
Telling the stories within the story ;
Story considerations ;
Preparation of the story points ;
Setting up the story ;
Creating points in the story ;
Interactive story ;
Create a data story in a static presentation ;",Advanced,Manager; Data Scientist; GIS Expert;
Coursera,NYU,Information visualisation specialisation,https://www.coursera.org/specializations/information-visualization?ranMID=40328&ranEAID=KCWgjpGqTUg&ranSiteID=KCWgjpGqTUg-kZqe4lR2_tUr7fTo08Z_pg&siteID=KCWgjpGqTUg-kZqe4lR2_tUr7fTo08Z_pg&utm_content=10&utm_medium=partners&utm_source=linkshare&utm_campaign=KCWgjpGqTUg#courses ,information visualisation foundations; applied perception; programming with D3.js; advanced techniques; visualisation; Data Scientist; GIS Expert; Introductory; intermediate; advanced;,,Data Scientist; GIS Expert;
Coursera,NYU,Information visualisation specialisation: Foundations,https://www.coursera.org/learn/information-visualization-fundamentals,"Introduction to information visualisation ;
Information visualisation definition ;
Visualisation example: introductory demo with tableau ;
Key concepts and definitions ;
The infoVis pipeline ;
Key concept: computer based graphical representations and visualising abstract data ;
Key concept: interactivity ;
Key concept: amplifying cognition ;
Example of amplifying cognition: “the game of 15” ;
Why visualise data?;
Why use visualisation? ;
Example of explanatory visualisation ;
Examples of exploratory and confirmatory visualisation ;
Examples of explanatory visualisation and tools ;
Why use graphical representation? ;
Problems with summary statistics ;
Why use computers to visualise data? ;
Why use interaction?;
Assessing the quality of a visualisation ;
Data abstraction ;
Reflecting on data; 
What is data abstraction? ;
Dataset types: tables and networks ;
Attribute types ;
Attribute semantics ;
Example for attribute types and semantics ;
Data abstraction to visualisation ;
Data profiling ;
Manager; Data Scientist; GIS Expert; introductory; Fundamental graphs and data transformation ;
How to visualise? ;
Fundamental graphs ;
Alternate representations ;
Going beyond two attributes ;
Scatterplots + faceting ;
Data transformation ;
Common/useful data transformations ;
Graphical components and mapping strategies ;
Marks + channels ;
Marks ;
Channels ;
Example for graphical components ;
Graphical “decoding”;
Quality of visual encoding: expressiveness principle;
Quality of visual encoding: effectiveness principle ;
Evaluate visualisations ;
Contextual components: legends, labels and annotations ;
Annotations ;
Contextual components: axes, grids and reference lines ;",Introductory; ,Manager; Data Scientist; GIS Expert;
Coursera,NYU,Information visualisation specialisation: Applied Perception,https://www.coursera.org/learn/information-visualization-applied-perception ,"Manager; Data Scientist; GIS Expert; Intermediate; Applied perception for information visualisation ;
What is “applied perception”? why study it? ;
Human visual processing system ;
Saccadic eye movement ;
Role of attention in visual perception ;
Visual queries ;
What we can easily see ;
Recapitulation of key concepts;
Mapping between data properties ;
Expressiveness of visual channels ;
Examples ;
Effectiveness of visual channels ;
Experiments in “graphical perception”;
Implications for design (accuracy);
Discriminability ;
Implications for design (discriminability) ;
Salience ;
Non pre-attentive features ;
Implications for design (salience);
Separability ;
Implications for design (separability);
Grouping: similarity and proximity ;
Groups: connection and enclosure ;
Hierarchy within grouping techniques ;
Grouping: closure and continuity ;
Colour perception and colour spaces ;
Visualising data with colour ;
Examples: misusing colour ;
Colour perception ;
Colour specification; 
Colour space: RGB ;
Colour space: HSV/HSL;
Colour space: CIE Lab/luv ;
Colour space: CIE Lch/HCL ;
Using colour in visualisation; 
Quantitative colour scales ;
Multi-hue sequential scales; 
Categorical colour scales ;
Diverging colour scales ;
Using colour to highlight and emphasize ;
Perceptual issues with colour ;
Effect of size ;
Contrast effects ;
Luminance for contrast ;
Background and perception ;
Colour tools ;",Intermediate,Manager; Data Scientist; GIS Expert;
Coursera,NYU,Information visualisation specialisation: Programming with D3.js,https://www.coursera.org/learn/information-visualization-programming-d3js ,"Data Scientist; GIS Expert; intermediate; Intro to web and d3 ;
Intro to html ;
Intro to CSS ;
Intro to javascript ;
Javascript – control structures ;
Intro to D3 ;
D3 selections ;
Changing content ;
Adding and removing elements ;
Changing properties ;
Setting up the environment ;
Dealing and drawing with data ;
Loading data ;
Filtering and sorting ;
Transforming data ;
Computing simple statistics ;
SVG ;
Binding data ;
Numeric scales ;
Ordinal scales ;
Adding axes annotations ;
Lines, arcs and maps ;
Drawing lines ;
Drawing arcs ;
Projections ;
Drawing maps ;
Choropleth map; 
Adding additional marks ;
Layouts and interaction ;
Visualising networks ;
Hierarchical data ;
Listening to events ;
Updating data ;
Brushing ;
Zoom ; visualisation; ",Intermediate,Data Scientist; GIS Expert;
Coursera,NYU,Information visualisation specialisation:Advacned Techniques,https://www.coursera.org/learn/information-visualization-advanced-techniques ,"Data Scientist; GIS Expert; Advanced; Visualising geographical data ;
What is geographical data? ;
When/why use a map? ;
Maps are not always the best or only solution ;
Dot maps ;
Heat maps; 
Hexbin maps ;
Choropleth maps ;
Graduated symbol maps ;
Common issues with maps ;
Insensitivity to sample size ;
Skewed spatial distributions; 
Perceptual issues ;
Map projections ;
Interference from map features ;
Visualising maps + time ;
Faceting/small multiples; 
Recapitulation ;
Visualising network data ;
Tabular data ;
How do you visualise network data ;
Additional attributes ;
Node-link diagrams ;
Edge bundling ;
Fixed layout: spatial ;
Clutter reduction methods ;
Matrices ;
Part 2 trees (hierarchies) ;
Node-link trees ;
Special kind of trees ;
Decision trees ;
Trees: space partitioning and containment methods ;
Area: quantity ;
Problem with slice-and-dice layout ;
Treemap advantages/disadvantages ;
Sunburst and icicle plots ;
Visualising temporal data; 
Temporal information ;
Hierarchical structure/resolution ;
Visualisation methods ;
Small multiple line charts and area charts ;
Effect of “aspect ratio” on line charts ;
Beyond line charts ;
Similar design works ;
How do you visualise event data when events have a duration? ;
Visualising periodic phenomena ;
Radial layouts ;
Increasing visual scalability of timelines ;
Beyond using position ;
Recapitulation ;
Interaction and multiple views ;
Information visualisation pipeline ;
Why manipulate visualisations ;
Single/multiple views ;
Selection ;
Navigation; 
Spatial arrangement ;
Demo using “lineup” ;
Demo of “bertifier” ;
Change mapping ;
Aggregation ;
Filtering ;
Multiple linked views ;
Show different properties of the same data simultaneously ;
Examples ;
Scenarios and patterns ;",Advanced,Data Scientist; GIS Expert;
Datacamp,Datacamp,Data Visualisation with R ,https://www.datacamp.com/tracks/data-visualization-with-r ,Data Scientist; GIS Expert; introductory; intermediate; Introduction to data visualisation with ggplot2; Intermediate data visualisation with ggplot2; visualisation best practises in R; ,Intermediate; ,Data Scientist; GIS Expert;
Datacamp,Datacamp,Data Visualisation with R: Intro to Data Visualisation with ggplot2,https://www.datacamp.com/courses/introduction-to-data-visualization-with-ggplot2 ,"Introductory; Data scientist; GIS expert; Introduction ;
Explore and explain ;
Drawing your first plot ;
Data column types affect plot types ;
The grammar of graphics ;
Mapping data columns to aesthetics ;
Understanding variables ;
Ggplot2 layers ;
Adding geometries ;
Changing one geom or every geom ;
Saving plots as variables ;
Aesthetics ;
Visible aesthetics ;
Colour, shape, size; 
Colour vs fill ;
Comparing aesthetics ;
Aesthetic for categorical and continuous variables ;
Using attributes ;
All about attributes: colour, shape, size and alpha ;
Modifying aesthetics ;
Updating aesthetic labels ;
Setting a dummy aesthetic ;
Aesthetics best practises ;
Appropriate mappings ;
Geometries ;
Scatterplots ;
Overplotting ;
Large datasets ;
Aligned values ;
Low precision data ;
Integer data ;
Histograms ;
Drawing histograms ;
Positions in histograms ;
Bar plots ;
Position in bar and col plots ;
Overlapping bar plots ;
Bar plots: sequential colour palette ;
Line plots ;
Basic line plots ;
Multiple time series ;
Themes ;
Themes from scratch ;
Moving the legend ;
Modifying theme elements ;
Modifying whitespace ;
Theme flexibility ;
Built-in themes ;
Exploring ggthemes ;
Setting themes ;
Publication quality plots ;
Effective explanatory plots ;
Using annotate() for embellishments;",Introductory;,Data Scientist; GIS Expert;
Datacamp,Datacamp,Data Visualisation with R: intermediate data visualisation with ggplot 2,https://www.datacamp.com/courses/intermediate-data-visualization-with-ggplot2,"Data Scientist; GIS Expert; Introductory; intermediate; Statistics ;
Stats with geoms ;
Smoothing ;
Grouping variables ;
Modifying stat_smooth;
Sum and quantile ;
Quantiles ;
Using stat_sum ;
Stats outside geoms ;
Preparations ;
Using position objects ;
Plotting variations ;
Coordinates ;
Zooming in ;
Aspect ratios; 
Expand and clip; 
Coordinates vs scales ;
Log-transforming scales ;
Adding stats to transformed scales ;
Double and flipped axes ;
Useful double axes ;
Flipping axes ;
Polar coordinates; 
Wind rose plots ;
Facets ;
The facets layer ;
Facet layer basics; 
Many variables ;
Formula notation; 
Facet labels and order ;
Labelling facets ;
Setting order ;
Facet plotting spaces ;
Variable plotting spaces: continuous variables ;
Variable plotting spaces: categorical variables ;
Facet wrap and margins ;
Wrapping for many levels; 
Margin plots ;
Best practises; 
Bar plots ;
Dynamite plots ;
Position dodging; 
Using aggregated data ;
Heat maps ;
Heat map alternatives ;
When good data makes bad plots ;
Suppression of the origin ;
Colour blindness ;
Typical problems ; ",Intermediate; ,Data Scientist; GIS Expert;
Datacamp,Datacamp,Data Visualisation with R: visualisation best practises in R,https://www.datacamp.com/courses/visualization-best-practices-in-r ,"Data Scientist; GIS Expert; Intermediate; visualisation best practises; Proportions of a whole ;
Grammar of graphics intro ;
Familiarising with disease data ;
Warming up data wrangling ;
The pie chart and its friends ;
Cleaning up the pie ;
How about a waffle?; 
When to use bars ;
Basic stacked bars ;
Ordering stack for readability ;
Categorical x-axis ;
Point data ;
Bars and dots: point data ;
Are bars appropriate? ;
Work with geom_col ;
Wrangling geom_bar ;
Point charts ;
Ordered point chart ;
Adding visual anchors ;
Faceting to show structure ;
Tuning your charts ;
Let’s flip some axes ;
Cleaning up the bars;
Converting to a point chart ;
Single distributions ;
Importance of distributions ;
Orienting with the data ;
Looking at all the data ;
Changing y-axis to density ;
Histogram nuances ;
Adjusting the bin numbers ;
More bars ;
Bin width by context ;
The kernel density estimator ;
Histogram to KDE ;
Putting a rug down; 
KDE with lots of data ;
Comparing distributions ;
A simple boxplot ;
Adding some jitter ;
Faceting to show all colours ;
Beeswarms and violins ;
Your first beeswarm ;
Violins with boxplots ;
Comparing lots of distributions ;
Comparing spatially-related distributions ;
A basic ridgeline plot ;
Cleaning up your ridgelines ;
Making it rain (data points) ;",Intermediate; ,Data Scientist; GIS Expert;
Coursera ,Johns Hopkins University ,Buidling Data Visualisation Tools ,https://www.coursera.org/learn/r-data-visualization#syllabus ,"Data Scientist; GIS Expert; introductory; Plotting with ggplot2 ;
Initialising a ggplot object 
Plot aesthetics ;
Creating a basic ggplot plot ;
Geoms ;
Using multiple geoms ;
Constant aesthetics ;
Example plots ;
Extensions of ggplot2 ;
Guidelines for good plots ;
Scales and colour ;
Mapping and interactive plots ;
Basics of mapping ;
Ggmap, google maps API ;
Mapping US counties and states;
More advanced mapping – spatial objects ;
Where to find more on mapping in R ;
Overview of html widgets ;
Plotly package ;
Creating your own widget ;
The grid package ;
Overview of grid graphics ;
Grobs ;
Viewports ;
Grid graphics coordinate systems ;
The gridExtra package ;
Where to find more about grid graphics ;
Building new graphical elements ;
Why build a new theme? ;
Default theme ;
Building a new theme ;
Building a geom ;
Example: an automatic transparency geom ;
Building a stat ;
Example: normal confidence intervals ;
Combining geoms and stats ;",Introductory ,Data Scientist; GIS Expert;
Atlan,Atlan,Introduction to GIS: manipulating and mapping geospatial data,https://atlan.com/courses/introduction-to-gis-r/overview/,"Introductory; Intermediate; GIS expert; Geospatial data is everywhere; 
How businesses use geospatial data ;
How the public sector uses geospatial data ;Using R as a GIS ;
Getting started with R as a GIS;
Creating sf objects ;
Inspecting objects ;
Manipulating sf objects ;
Preparing attribute data ;
Calculating area ;
Simplifying geometry ; Resources on visualising geospatial data ;
Choosing the right visualisation ;
Static maps ;
Base plotting;
Thematic maps;
Arranging tmap objects ;
Inset maps ;
Faceted maps ;
Proportional symbols maps ;
Geom_sf in ggplot2 ;
Dot density maps ;
Partially spatial static representations;
Cartograms ;
Hexbin maps; 
Geofaceted plots ;Animated maps ;
Animation with tmap ;
Animation with gganimate ;
Interactive maps ;
Interactivity with ggiraph ;
Interactive tmaps ;
Interactivity with mapview ;
Interactivity with leaflet ;
Interactivity with plotly ;
Mapping applications in shiny ;
The basics of shiny apps ;
Example of a geospatial shiny app ;What is spatial subsetting? ;
Topological relations ;
Preparing data ;
Spatial subsetting syntax ;
Explore spatial subsetting via shiny ; The basics of rasters ;
Raster attributes ;
The “hello world” of rasters ;
Exploring Karnataka and the impact of droughts ;
What is landsat 8? ;
Downloading raster images from the landsat satellite ;
Reading the files in R ;
Plotting a raster image ;
Plotting a stack of raster images ;
Cropping raster images ;
Vegetation quality in and around the region ;
Basic operations ;
Which regions are most affected? ;",Intermediate; ,GIS Expert; 
ESRI,ESRI,Getting Started with GIS ,https://www.esri.com/training/catalog/57630434851d31e02a43ef28/getting-started-with-gis/,"GIS expert; introductory; What is GIS?;
How a GIS works;
What can you do with a GIS?;
Discover, use, make, share ;
Introducing an online GIS ;
Use a GIS ;
Defining a GIS;
What is GIS data? ;
Vector geometries ;
Vector information ;
Raster basics ;
Data storage ;
Metadata ;
Locating suitable data ;
Choosing data models ;
Navigating a GIS map ;
Layers ;
Scale ;
Data and layout view ;
Finding information ;
Info tools and attributes ;
Attribute query basics ;
Location query basics ;
Creating queries ;",Introductory ,GIS Expert; 
Coursera ,UC Davis,GIS Specialisation ,https://www.coursera.org/specializations/gis#courses ,"Introductory; Intermediate; Advanced; GIS expert; Fundamentals of GIS; GIS data formats., design and quality; Geospatial and environmental analysis; Imagery, automation and applications; ",,GIS Expert; 
Coursera ,UC Davis,GIS Specialisation: Fundamentals of GIS,https://www.coursera.org/learn/gis?specialization=gis ,"fundamental; GIS expert; Why GIS is awesome ;
What is GIS ;
A first look at using desktop GIS ;
GIS terminology to know ;
Tour of ArcMap;
Data representations in GIS ;
Desktop GIS software packages ;
Getting help with GIS ;
Relevant skills for the GIS analyst ;
ArcGIS licensing and authorisation ;
ArcGIS desktop installation instructions ;
ArcGIS basics ;
Using ArcMap to explore data ;
Viewing and changing layer properties ;
Usig feature classes and attribute tables; 
Select by attribute and calculate geometry ;
Select by location ;
An intro to projections ;
Analysing data with geoprocessing tools ;
Setting environment variables ;
Assessing spatial relationships with the spatial join tool ;
Making maps with common datasets ;
Using layout view to make maps ;
Core map elements ;
Symbology: changing how your data looks ;
Symbology examples ;
Setting up symbology in ArcGIS ;
Labelling map features ;
Making map books ;
Retrieving and sharing data ;
Using metadata to document data products ;
Sharing data: making and use map packages ;
Sharing maps: uploading packages to ArcGIS online ;
Sharing data: creating layer files and layer packages ;
Choosing a data format ;
Joins and relates ;
Troubleshooting ArcGIS ;",Fundamental,GIS Expert; 
Coursera ,UC Davis,"GIS Specialisation: GIS Data Formats, Design and Quality ",https://www.coursera.org/learn/gis-data?specialization=gis ,"Introductory; GIS expert; Vector data concepts ;
Vector data in action ;
Raster data concepts ;
Rasters in action ;
Scale and implications ;
Managing data in the catalogue window ;
Data design: attribute types ;
Using vector attribute tables ;
Data design: joins and relates; 
Data design: separating data ;
Creating and working with vector data ;
Working with geoprocessing tools ;
Intersect tool ;
Writing query strings ;
Boolean operators ;
Adding and calculating fields ;
Interactive selection ;
Using and configuring selections in ArcGIS ;
Editing existing data ;
Data design: creating new feature classes ;
Basic digitising ;
Workflow: preparing data ;
Workflow: making point data from coordinates ;
Storage formats and working with rasters ;
Geodatabase features and design;
File geodatabases;
Personal geodatabases ;
Shapefiles ;
Workflow: percent overlap ;
Intro to SQLite databases ;
Overview of spatial analyst ;
Georeferencing rasters ;
Raster calculator ;
Workflow: zonal statistics as table ;
Workflow: managing data with zonal statistic and join field ;
Data quality and creating web maps ;
Accessing data quality and uncertainty ;
Data quality: measurement and representation ;
Topology ;
Loading layers in ArcGIS online ;
Map annotations and scaling in ArcGIS online ;
Saving and sharing maps with ArcGIS online ;",Introductory,GIS Expert; 
Coursera ,UC Davis,GIS Specialisation:Geospatial and Environmental Analysis,https://www.coursera.org/learn/spatial-analysis?specialization=gis,"Intermediate; GIS expert; Clip tool ;
Erase and identity tools;
Buffers and multiple ring buffer ;
Near and generate near table tools ;
Merge tool ;
Dissolve tool ;
Tabulate area ;
Conversion tools ;
Making charts and graphs in ArcMap ;
Rasters and surfaces ;
Raster data formats ;
Raster display options ;
Comparison/swipe tools ;
Resampling and cell assignment ;
Reprojecting rasters ;
Clipping rasters and extract by mask ;
Raster mosaics ;
Surfaces and interpolation ;
Rasters as 3D data ;
Thiessen polygons and fishnets ;
TINs ;
TINs in action ;
Z values and 3D data ;
3D scenes ;
Classifying and viewing data ;
Overview of projections and coordinate systems ;
Datums ;
Geographic coordinate systems ;
Preserving properties of data with projections ;
Common coordinate system environment variable ;
Extent environment variable ;
Cell size, mask, and snap raster environment settings ;
Working through a project ;
Color ramps ;
Binning/classifying data ;
Stretching rasters ;
Copying symbology ;",Intermediate,GIS Expert; 
Coursera ,UC Davis,"GIS Specialisation:Imagery, Automation and Applications",https://www.coursera.org/learn/gis-applications?specialization=gis ,"advanced; GIS expert; Remote sensing basics ;
Characteristics of remotely sensed data ;
Modes of acquisition ;
Acquisition platforms ;
Acquiring imagery and terrain data ;
Working with imagery in ArcMap ;
NDVI ;
Classifying imagery and derived products ;
Map algebra, raster calculator, overlaying rasters ;
Con/SetNull ;
Create constant/random raster ;
Geospatial modelling environment ;
ModelBuilder and other topics ;
What is modelBuilder? ;
Creating toolboxes and tools with modelbuilder ;
Setting up a larger model ;
Using interface tools as geoprocessing tools in model builder ;
Feature layers and selections in models ;
Branching, preconditions and viewing progress interactively ;
Polishing models for reuse ;
Advanced models and exporting models to python ;
Geocoding and reverse geocoding ;
Time enabled data ;
Spatial stats intro ;
ArcGIS Pro intro ;
Digital Elevation models and common algorithms ;
Contours ;
Hillshade ;
Viewshed ;
Cut fill ;
Vector-based suitability analysis ;
Fuzzy suiability analysis ;
Watershed processing ;
Processing DEMs into streamlines ;
Spatial analyst and where to go from here ;
Region group ;
Focal statistics and the swiss hillshade ;
Reclassify ;
Point density ;
Online and connected applications ;
Collecting and managing data for your workflows;
Additional desktop GIS topics ;
Programming GIS software, server-side GIS and cartography ;
Other GIS tools and plugins and joining communities ;",Advanced,GIS Expert; 
Opencourseware,MIT,Introduction to GIS I,https://ocw.mit.edu/resources/res-str-001-geographic-information-system-gis-tutorial-january-iap-2016/introduction-to-gis/ ,"GIS expert; Introductory; What is GIS?;
Characteristics of GIS;
Data layers ;
Types of data and projections ;
Data types ;
spatial ;
vector ;
raster;
tabular ;
Data attribute table ;
Map projections ;
What can I do with GIS?;
View data and create maps ;
View imagery ;
Create 3D models ;
Create maps ;
Perform analysis ;
Create buffers ;
Clip features ;
Network analysis ;
Spatial statistics ;
Analyse raster data ;
Data sources and formats ;
Data sources ;
Data formats ;
Create your own data ;
Collect your own data ;
Metadata ;
Software ;
ESRI ArcGIS: ArcMap ;
ArcToolbox ;
ArsCatalog ;
Open source software ;
QGIS;
Data management tips ;",Introductory,GIS Expert; 
Opencourseware,MIT,Introduction to GIS II,https://ocw.mit.edu/resources/res-str-001-geographic-information-system-gis-tutorial-january-iap-2016/introduction-to-gis/,"Intermediate; GIS expert; What is analysis in a GIS? ;
Examples of GIS analysis ;
Map projections in analysis ;
Map projections ;
How do you know if your data has a defined map projection? How do you know what it is?;
Metadata ;
Processing tools ;
Definition query ;
Adding XY data ;
Clip ;
Buffer ;
Intersect ;
Dissolve ;
Select by location ;
Spatial join ;
Models ;
Geocoding ;
Create and edit features ;
Software;
QGIS and ArcGIS ;",Intermediate,GIS Expert; 
Coursera ,Yonsei University ,Big Data Emerging Technologies ,https://www.coursera.org/learn/big-data-emerging-technologies?ranMID=40328&ranEAID=*GqSdLGGurk&ranSiteID=.GqSdLGGurk-AmOnyMTtNXPY3Fl6AdRf7w&siteID=.GqSdLGGurk-AmOnyMTtNXPY3Fl6AdRf7w&utm_content=10&utm_medium=partners&utm_source=linkshare&utm_campaign=*GqSdLGGurk,"Advanced; data scientist; gis expert; Data Management; Big data; Big data ranking and products; 
Big data market analysis ;
IBM/SAP;
Oracle/Splunk/Accenture/Dell/Teradata;
Microsoft/Cisco/AWS;
Big data landscape ;
Big data and Hadoop; 
Big data in action ;
Big data characteristics ;
Big datas 4 V’s ;
How is big data being used ;
HADOOP ;
mapReduce vs RDBMS ;
Hadoop vs SQL ;
HDFS enhancements ;
Hadoop vs Hadoop YARN ;
Spark;
Apache spark ;
Spark architecture ;
Spark family ;
Spark vs Hadoop ;
Spark RDD ;
Spark transformations;
Spark actions ;
Spark DAG ;
Spark programming ;
Spark core ;
Spark variables and serialisation ;
Spark cluster operations ;
Spark standalone ;
Spark mesos ;
Spark YARN ;
Spark SQL;
Spark GraphX ;
Relational DB and graph DB ;
Spark ML and streaming ;
Spark machine learning ;
Spark ML algorithms ;
Spark streaming ;
Storm ;
Apache storm ;
Storm applications ;
Storm spouts and streams ;
Storm topology and management ;
Storm trident ;",Advanced,Data Scientist; GIS Expert;
Coursera,Cloudera ,Managing Big Data in Clusters and Cloud Storage ,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql?ranMID=40328&ranEAID=*GqSdLGGurk&ranSiteID=.GqSdLGGurk-afjvnTSHEJO4YMz6olysNg&siteID=.GqSdLGGurk-afjvnTSHEJO4YMz6olysNg&utm_content=10&utm_medium=partners&utm_source=linkshare&utm_campaign=*GqSdLGGurk ,"Data Scientist; GIS Expert; advanced; data management; big data; managing big data; clusters and cloud storage; Orientation to data in cluster and cloud storage ;
Browsing tables with hue ;
Browsing tables with SQL utility statements ;
Browsing HDFS with the hue file browser ;
Browsing HDFS from the command line ;
Understanding S3 and other cloud storage platforms ;
Browsing S3 buckets from the command line ;
Defining databases, tables and columns ;
Introduction to the CREATE TABLE statement ;
Using different schemas on the same data ;
Specifying TBLPROPERTIES ;
Examining, modifying and removing tables ;
Hive and Impala interoperability ;
Impala metadata refresh ;
Data types and file types ;
Overview of data types ;
Choosing the right data types ;
Overview of file types ;
Choosing the right file types ;
Managing datasets in clusters and cloud storage ;
Refresh impala’s metadata cache after loading data ;
Loading files into HDFS with Hue’s table browser ;
Loading files in HDFS with Hue’s file browser;
Loading files into HDFS with the command line ;
Loading files into S3 from the command line ;
Using hive and impala to load data into tables ;
Optimising hive and impala ;
What to do when queries are too complex ;
What to do when queries take too long ;
When to use table portioning ;
When to use complex columns; 
File systems versus storage engines ;",Advanced,Data Scientist; GIS Expert;
Futurelearn ,Coventry University ,Harnessing the Power Of Data: Introduction to Data-Driven Decision-Making ,https://www.futurelearn.com/courses/harnessing-the-power-of-data?utm_source=RakutenMarketing&utm_medium=Affiliate&utm_campaign=3132850:MOOC+List&utm_content=10:1&utm_term=UKNetwork&ranMID=42801&ranEAID=*GqSdLGGurk&ranSiteID=.GqSdLGGurk-mdngTBcB7kd7vKx0XM8uWg ,"introductory; manager; Data Management; harnessing the power of data, introductory; data-driven decision making; Data, information and knowledge;
What is data, information and knowledge?;
Why data management is important in business analytics;
Input, processing and output;
Research techniques;
Data analysis techniques;
The differences between qualitative and quantitative data;
Key factors to consider when preparing quantitative or qualitative data for analysis;
The role of statistics in management decision-making;
The principles behind measurement and statistical analysis;
Managing and presenting data;
Enhancing management decision-making in the digital firm;",Introductory;,Manager
